Gender,Primary_Device,Exceeded_Recommended_Limit,Health_Impacts,Avg_Daily_Screen_Time_hr
Female,Smartphone,TRUE,None,3.71
Male,Smartphone,TRUE,None,4.82
Female,TV,TRUE,None,7.09
Female,Smartphone,TRUE,None,2.1
Female,Smartphone,FALSE,None,0.4
Female,Smartphone,FALSE,None,2.67
Male,TV,FALSE,None,0.43
Male,Laptop,TRUE,None,4.53
Male,Smartphone,TRUE,None,5.07
Male,Tablet,TRUE,None,2.07
Female,TV,TRUE,None,5.24
Female,Smartphone,TRUE,None,4.57
Female,Smartphone,TRUE,None,6.53
Female,Smartphone,TRUE,None,4.47
Female,Smartphone,TRUE,None,2.6
Female,Smartphone,TRUE,None,3.73
Male,Smartphone,TRUE,None,2.32
Female,Smartphone,FALSE,None,2.62
Female,TV,TRUE,None,7.85
Male,TV,TRUE,None,8.66
Female,Laptop,FALSE,None,2.2
Female,TV,TRUE,None,2.87
Male,Tablet,FALSE,None,2.75
Male,TV,FALSE,None,0.0
Male,Tablet,TRUE,None,5.01
Male,TV,FALSE,None,2.13
Male,Smartphone,FALSE,None,2.99
Female,TV,TRUE,None,5.4
Female,Tablet,TRUE,None,6.92
Male,TV,FALSE,None,1.85
Male,Smartphone,FALSE,None,1.89
Male,Smartphone,TRUE,None,3.9
Female,TV,TRUE,None,3.89
Male,Smartphone,FALSE,None,2.93
Male,Tablet,TRUE,None,5.15
Male,Smartphone,TRUE,None,6.08
Male,TV,TRUE,None,3.97
Female,Smartphone,TRUE,None,3.3
Female,Smartphone,TRUE,None,4.06
Male,Tablet,FALSE,None,0.3
Female,TV,FALSE,None,0.0
Female,Smartphone,TRUE,None,4.97
Female,Smartphone,FALSE,None,2.32
Male,Smartphone,FALSE,None,0.0
Female,Smartphone,TRUE,None,8.74
Female,Smartphone,TRUE,None,3.79
Female,Smartphone,FALSE,None,0.0
Female,Smartphone,TRUE,None,3.66
Male,Smartphone,TRUE,None,2.99
Female,Tablet,TRUE,None,5.15
Female,Smartphone,FALSE,None,0.16
Male,Tablet,TRUE,None,5.0
Male,Smartphone,FALSE,None,0.91
Male,Smartphone,TRUE,None,3.68
Female,Smartphone,TRUE,None,4.05
Male,Smartphone,FALSE,None,2.39
Male,Smartphone,FALSE,None,2.65
Male,Tablet,TRUE,None,4.63
Male,Smartphone,TRUE,None,7.67
Male,Laptop,FALSE,None,2.31
Male,Smartphone,FALSE,None,1.44
Female,Laptop,TRUE,None,5.06
Female,Laptop,TRUE,None,5.61
Female,Laptop,FALSE,None,2.89
Male,Smartphone,TRUE,None,2.9
Male,Laptop,TRUE,None,4.03
Male,Tablet,FALSE,None,1.32
Male,Smartphone,FALSE,None,2.66
Male,Tablet,TRUE,None,2.77
Female,TV,FALSE,None,2.01
Female,Smartphone,FALSE,None,2.31
Male,Smartphone,TRUE,None,4.92
Female,Smartphone,FALSE,None,2.77
Female,Smartphone,TRUE,None,6.02
Male,Smartphone,TRUE,None,3.74
Female,Smartphone,TRUE,None,5.36
Male,TV,TRUE,None,4.41
Male,TV,TRUE,None,3.3
Female,Smartphone,FALSE,None,2.55
Male,Tablet,FALSE,None,1.7
Male,Smartphone,TRUE,None,4.21
Male,TV,TRUE,None,6.64
Male,Smartphone,TRUE,None,4.79
Male,Tablet,TRUE,None,6.4
Male,Smartphone,TRUE,None,2.19
Female,TV,TRUE,None,2.15
Female,Smartphone,TRUE,None,6.33
Female,TV,TRUE,None,4.49
Female,TV,TRUE,None,5.52
Female,Smartphone,TRUE,None,4.01
Male,Tablet,FALSE,None,0.52
Female,Smartphone,TRUE,None,3.99
Male,Smartphone,FALSE,None,1.45
Male,TV,FALSE,None,2.29
Female,TV,TRUE,None,5.82
Male,Laptop,TRUE,None,5.34
Female,TV,TRUE,None,4.91
Male,Smartphone,FALSE,None,2.81
Female,Tablet,TRUE,None,4.66
Male,Tablet,TRUE,None,3.02
Female,Laptop,TRUE,None,3.91
Female,TV,FALSE,None,0.0
Female,TV,TRUE,None,7.32
Female,Smartphone,TRUE,None,4.69
Female,Laptop,TRUE,None,8.27
Female,TV,FALSE,None,1.86
Female,Smartphone,TRUE,None,5.67
Female,TV,TRUE,None,4.96
Male,Tablet,TRUE,None,4.26
Male,TV,TRUE,None,6.19
Male,Smartphone,TRUE,None,3.41
Female,TV,TRUE,None,5.16
Male,TV,FALSE,None,0.0
Male,Tablet,TRUE,None,4.81
Female,TV,FALSE,None,0.0
Female,Laptop,TRUE,None,5.75
Male,Smartphone,TRUE,None,2.16
Female,Laptop,FALSE,None,1.82
Female,TV,TRUE,None,2.48
Male,Smartphone,FALSE,None,0.99
Male,TV,FALSE,None,2.87
Male,Smartphone,TRUE,None,4.87
Male,Smartphone,FALSE,None,2.01
Female,TV,TRUE,None,6.97
Male,Tablet,FALSE,None,1.0
Male,Smartphone,FALSE,None,1.25
Male,Smartphone,TRUE,None,3.55
Male,Tablet,TRUE,None,5.04
Female,Smartphone,FALSE,None,2.96
Female,Smartphone,TRUE,None,5.58
Male,Smartphone,TRUE,None,3.26
Female,Smartphone,TRUE,None,4.51
Female,Smartphone,TRUE,None,2.69
Female,Laptop,FALSE,None,2.79
Female,TV,TRUE,None,2.16
Female,Tablet,TRUE,None,4.58
Male,Laptop,FALSE,None,1.97
Female,Tablet,TRUE,None,3.11
Female,TV,FALSE,None,1.0
Female,TV,TRUE,None,2.97
Male,Smartphone,TRUE,None,5.23
Male,TV,TRUE,None,3.58
Female,Smartphone,TRUE,None,6.52
Female,Smartphone,TRUE,None,3.39
Female,TV,TRUE,None,3.33
Male,TV,TRUE,None,3.0
Female,TV,TRUE,None,4.57
Female,TV,FALSE,None,1.18
Male,TV,FALSE,None,2.76
Female,Smartphone,FALSE,None,1.19
Male,Tablet,TRUE,None,4.05
Male,Smartphone,TRUE,None,7.4
Male,Smartphone,TRUE,None,4.2
Female,Laptop,FALSE,None,2.42
Male,TV,TRUE,None,4.0
Male,Tablet,FALSE,None,1.73
Male,Smartphone,TRUE,None,5.0
Female,Laptop,FALSE,None,2.69
Male,Smartphone,FALSE,None,0.0
Male,TV,TRUE,None,4.03
Male,Tablet,FALSE,None,0.0
Female,Smartphone,FALSE,None,0.0
Female,Tablet,TRUE,None,3.78
Male,Tablet,TRUE,None,4.93
Male,TV,TRUE,None,7.65
Male,TV,TRUE,None,2.64
Female,TV,TRUE,None,2.88
Female,TV,FALSE,None,1.91
Female,TV,TRUE,None,2.67
Female,TV,FALSE,None,0.0
Male,Smartphone,FALSE,None,0.16
Male,TV,FALSE,None,0.0
Male,Tablet,FALSE,None,2.31
Male,Laptop,TRUE,None,3.97
Male,TV,TRUE,None,4.59
Female,Laptop,FALSE,None,2.66
Female,Laptop,TRUE,None,6.21
Female,Smartphone,TRUE,None,4.68
Male,Tablet,FALSE,None,1.8
Male,Smartphone,TRUE,None,3.35
Male,TV,TRUE,None,5.51
Female,Tablet,FALSE,None,2.68
Male,Smartphone,TRUE,None,2.85
Female,Smartphone,FALSE,None,1.66
Female,Tablet,TRUE,None,5.53
Male,TV,FALSE,None,2.93
Female,Smartphone,TRUE,None,3.34
Male,Smartphone,TRUE,None,8.52
Male,Smartphone,FALSE,None,1.14
Female,TV,FALSE,None,1.63
Female,Smartphone,TRUE,None,8.08
Male,Laptop,FALSE,None,2.93
Female,Laptop,FALSE,None,2.45
Male,Smartphone,TRUE,None,5.77
Male,Tablet,TRUE,None,4.93
Female,Tablet,TRUE,None,6.66
Female,Smartphone,FALSE,None,0.0
Female,Smartphone,FALSE,None,2.94
Male,Smartphone,FALSE,None,2.85
Male,Smartphone,TRUE,None,6.1
Male,TV,FALSE,None,1.12
Male,Tablet,FALSE,None,1.6
Female,TV,TRUE,None,2.78
Male,Smartphone,TRUE,None,6.41
Female,Tablet,TRUE,None,2.17
Female,Smartphone,TRUE,None,4.01
Female,Smartphone,TRUE,None,2.93
Female,TV,TRUE,None,2.11
Male,TV,TRUE,None,5.5
Male,Laptop,TRUE,None,5.9
Female,Smartphone,TRUE,None,6.11
Female,TV,TRUE,None,4.26
Female,Laptop,TRUE,None,3.28
Male,TV,FALSE,None,1.15
Male,Smartphone,TRUE,None,3.68
Male,TV,TRUE,None,5.87
Female,Laptop,TRUE,None,4.52
Female,Laptop,TRUE,None,5.26
Male,Smartphone,TRUE,None,4.46
Female,Smartphone,FALSE,None,0.0
Male,Laptop,TRUE,None,5.68
Female,TV,FALSE,None,0.0
Male,Smartphone,FALSE,None,2.58
Male,TV,TRUE,None,4.63
Male,TV,FALSE,None,2.9
Female,TV,TRUE,None,5.21
Female,TV,TRUE,None,2.77
Female,Tablet,TRUE,None,4.9
Female,Smartphone,TRUE,None,6.59
Male,TV,TRUE,None,3.64
Male,Laptop,TRUE,None,3.82
Female,Tablet,TRUE,None,5.06
Female,Laptop,TRUE,None,4.61
Female,Tablet,FALSE,None,2.85
Male,Smartphone,TRUE,None,5.32
Female,Smartphone,FALSE,None,1.78
Male,Laptop,TRUE,None,3.94
Female,TV,TRUE,None,2.93
Female,Smartphone,FALSE,None,0.0
Female,TV,FALSE,None,1.99
Male,Tablet,FALSE,None,0.17
Male,Laptop,FALSE,None,2.77
Female,Smartphone,FALSE,None,2.2
Female,Smartphone,TRUE,None,4.7
Female,Smartphone,FALSE,None,0.0
Female,Laptop,TRUE,None,5.7
Male,TV,TRUE,None,7.61
Female,Smartphone,FALSE,None,2.65
Male,TV,FALSE,None,1.52
Male,TV,FALSE,None,0.0
Male,Tablet,TRUE,None,2.49
Female,Tablet,TRUE,None,3.0
Female,Laptop,FALSE,None,1.43
Male,TV,TRUE,None,5.16
Female,TV,TRUE,None,5.24
Female,Smartphone,TRUE,None,6.77
Male,TV,TRUE,None,2.38
Male,Laptop,TRUE,None,5.78
Male,Tablet,FALSE,None,0.85
Male,Smartphone,TRUE,None,5.52
Female,TV,TRUE,None,2.04
Female,Tablet,TRUE,None,5.08
Female,TV,FALSE,None,2.16
Male,Laptop,FALSE,None,2.3
Male,Smartphone,FALSE,None,0.0
Female,Smartphone,TRUE,None,4.31
Female,Tablet,FALSE,None,1.88
Male,TV,TRUE,None,3.43
Female,Laptop,FALSE,None,1.62
Male,Tablet,FALSE,None,0.0
Female,Tablet,TRUE,None,4.17
Female,Tablet,TRUE,None,4.97
Male,Smartphone,FALSE,None,1.01
Male,Smartphone,TRUE,None,3.4
Female,Smartphone,TRUE,None,4.42
Female,Laptop,TRUE,None,4.44
Male,TV,TRUE,None,2.44
Female,TV,TRUE,None,2.61
Male,Smartphone,TRUE,None,2.03
Male,Smartphone,FALSE,None,0.0
Female,Smartphone,FALSE,None,2.73
Female,TV,FALSE,None,2.86
Male,Smartphone,FALSE,None,1.46
Female,Smartphone,TRUE,None,2.45
Female,Smartphone,FALSE,None,0.11
Male,Smartphone,FALSE,None,2.5
Male,TV,FALSE,None,0.61
Male,Tablet,TRUE,None,2.99
Female,Smartphone,TRUE,None,4.52
Male,Smartphone,TRUE,None,5.23
Female,Laptop,TRUE,None,4.03
Female,Smartphone,TRUE,None,5.12
Male,TV,TRUE,None,3.72
Male,Laptop,FALSE,None,1.47
Male,Smartphone,TRUE,None,8.39
Male,TV,TRUE,None,3.68
Male,TV,TRUE,None,2.86
Male,Smartphone,FALSE,None,1.25
Female,Tablet,TRUE,None,3.7
Male,Smartphone,TRUE,None,4.23
Female,Smartphone,FALSE,None,1.81
Male,Laptop,TRUE,None,4.59
Male,TV,FALSE,None,0.0
Female,Laptop,TRUE,None,3.49
Male,Smartphone,TRUE,None,5.66
Male,Smartphone,TRUE,None,3.35
Female,TV,FALSE,None,2.91
Male,Tablet,TRUE,None,6.85
Male,Smartphone,TRUE,None,2.75
Female,Tablet,TRUE,None,3.57
Female,Tablet,TRUE,None,4.85
Female,TV,TRUE,None,4.88
Female,Smartphone,TRUE,None,5.9
Female,TV,TRUE,None,2.69
Male,Laptop,TRUE,None,3.87
Male,TV,FALSE,None,2.5
Male,Smartphone,FALSE,None,2.98
Female,Smartphone,TRUE,None,2.7
Female,Smartphone,TRUE,None,2.5
Female,Laptop,FALSE,None,0.99
Male,Smartphone,TRUE,None,5.25
Female,Smartphone,FALSE,None,1.48
Female,TV,FALSE,None,0.0
Female,TV,TRUE,None,3.32
Female,TV,TRUE,None,2.25
Male,TV,TRUE,None,7.81
Female,Smartphone,TRUE,None,3.22
Female,TV,TRUE,None,3.74
Male,Tablet,TRUE,None,3.9
Male,Smartphone,TRUE,None,2.57
Female,Laptop,TRUE,None,4.54
Male,Laptop,FALSE,None,0.94
Male,Laptop,FALSE,None,2.16
Male,Smartphone,FALSE,None,1.23
Male,Tablet,TRUE,None,6.14
Male,Smartphone,TRUE,None,2.69
Female,Tablet,TRUE,None,2.35
Female,Smartphone,TRUE,None,5.45
Male,Smartphone,TRUE,None,5.56
Male,Smartphone,FALSE,None,2.3
Male,Smartphone,FALSE,None,2.71
Male,Smartphone,FALSE,None,0.86
Female,TV,TRUE,None,9.7
Male,Tablet,FALSE,None,0.31
Female,TV,TRUE,None,2.57
Male,Smartphone,FALSE,None,1.26
Female,Smartphone,TRUE,None,4.15
Female,TV,TRUE,None,2.51
Female,Laptop,FALSE,None,1.65
Male,Smartphone,TRUE,None,3.33
Female,Tablet,TRUE,None,3.99
Male,TV,FALSE,None,0.0
Female,Smartphone,FALSE,None,2.71
Male,Laptop,TRUE,None,5.54
Male,Smartphone,TRUE,None,4.02
Male,Laptop,TRUE,None,5.26
Female,Laptop,TRUE,None,3.62
Female,Smartphone,TRUE,None,5.3
Male,Tablet,FALSE,None,1.21
Male,Smartphone,TRUE,None,2.37
Male,Smartphone,FALSE,None,1.15
Female,TV,TRUE,None,4.03
Female,Laptop,FALSE,None,1.78
Male,Smartphone,FALSE,None,0.0
Male,Smartphone,FALSE,None,0.9
Male,Laptop,FALSE,None,2.66
Male,TV,FALSE,None,0.0
Male,Laptop,FALSE,None,2.04
Male,Laptop,TRUE,None,3.57
Female,Tablet,FALSE,None,0.15
Female,Smartphone,TRUE,None,5.49
Female,Smartphone,TRUE,None,3.46
Male,Laptop,TRUE,None,4.97
Male,Laptop,TRUE,None,7.19
Male,Laptop,TRUE,None,4.82
Female,TV,TRUE,None,4.05
Male,Smartphone,FALSE,None,1.99
Female,TV,FALSE,None,1.87
Male,Smartphone,FALSE,None,1.08
Female,TV,TRUE,None,5.98
Male,TV,TRUE,None,2.05
Female,Smartphone,FALSE,None,0.0
Male,Smartphone,TRUE,None,3.82
Male,Tablet,FALSE,None,0.93
Female,Smartphone,TRUE,None,3.36
Male,Smartphone,TRUE,None,4.49
Female,TV,TRUE,None,4.32
Female,Smartphone,FALSE,None,2.27
Female,TV,FALSE,None,1.7
Female,TV,TRUE,None,3.41
Male,Smartphone,FALSE,None,2.94
Female,TV,FALSE,None,0.0
Male,TV,FALSE,None,1.91
Female,Smartphone,FALSE,None,2.77
Female,Smartphone,TRUE,None,5.91
Female,Smartphone,FALSE,None,2.99
Male,TV,TRUE,None,6.02
Male,TV,TRUE,None,2.78
Female,Smartphone,TRUE,None,4.46
Female,Smartphone,FALSE,None,0.0
Female,TV,FALSE,None,0.48
Female,Smartphone,FALSE,None,1.23
Female,Tablet,FALSE,None,0.48
Female,Laptop,TRUE,None,4.98
Male,Laptop,FALSE,None,2.64
Male,TV,TRUE,None,2.61
Male,Tablet,FALSE,None,2.81
Male,Laptop,FALSE,None,2.05
Female,Tablet,FALSE,None,1.75
Female,Smartphone,TRUE,None,4.75
Male,Laptop,FALSE,None,2.28
Male,Smartphone,FALSE,None,2.86
Male,Smartphone,TRUE,None,2.38
Male,Tablet,TRUE,None,5.78
Male,TV,TRUE,None,2.84
Female,Smartphone,FALSE,None,2.35
Female,Smartphone,TRUE,None,4.97
Female,Smartphone,FALSE,None,0.52
Male,TV,FALSE,None,1.13
Male,TV,TRUE,None,4.55
Male,Tablet,TRUE,None,7.54
Female,Tablet,TRUE,None,5.39
Female,Smartphone,TRUE,None,4.08
Male,Smartphone,TRUE,None,3.78
Male,Laptop,FALSE,None,1.87
Male,Smartphone,TRUE,None,5.17
Female,Tablet,FALSE,None,1.51
Female,Smartphone,TRUE,None,2.82
Male,Laptop,TRUE,None,6.26
Male,TV,TRUE,None,7.96
Female,Smartphone,TRUE,None,3.86
Female,Smartphone,TRUE,None,3.34
Male,Smartphone,FALSE,None,2.49
Female,Laptop,TRUE,None,4.93
Male,Smartphone,TRUE,None,4.99
Female,Smartphone,TRUE,None,2.51
Male,Smartphone,FALSE,None,1.58
Male,Smartphone,TRUE,None,5.48
Male,Smartphone,TRUE,None,3.02
Male,Tablet,TRUE,None,4.64
Male,Laptop,TRUE,None,4.06
Male,Smartphone,FALSE,None,0.0
Female,Tablet,TRUE,None,6.72
Male,Smartphone,TRUE,None,4.25
Female,Smartphone,FALSE,None,2.77
Male,TV,TRUE,None,4.42
Male,Smartphone,FALSE,None,2.07
Male,Smartphone,TRUE,None,6.91
Female,Smartphone,FALSE,None,0.0
Female,Smartphone,TRUE,None,8.97
Female,Smartphone,TRUE,None,4.45
Male,Smartphone,TRUE,None,4.96
Male,TV,TRUE,None,4.17
Female,Smartphone,TRUE,None,4.45
Female,TV,TRUE,None,5.41
Female,TV,FALSE,None,0.38
Female,TV,FALSE,None,1.55
Male,TV,FALSE,None,0.55
Male,Smartphone,FALSE,None,2.09
Female,Smartphone,TRUE,None,3.4
Male,Laptop,TRUE,None,3.69
Male,Smartphone,FALSE,None,2.25
Female,Smartphone,TRUE,None,6.01
Male,Smartphone,FALSE,None,2.38
Female,Smartphone,TRUE,None,3.58
Male,TV,TRUE,None,3.15
Female,TV,FALSE,None,2.25
Male,Smartphone,TRUE,None,5.02
Male,Smartphone,TRUE,None,5.94
Female,TV,TRUE,None,2.19
Male,Tablet,FALSE,None,0.7
Female,Tablet,FALSE,None,1.98
Male,Smartphone,TRUE,None,3.91
Male,TV,FALSE,None,0.8
Female,TV,TRUE,None,4.62
Female,Laptop,FALSE,None,2.29
Male,Tablet,FALSE,None,2.14
Male,TV,FALSE,None,1.67
Female,Smartphone,TRUE,None,4.64
Male,TV,FALSE,None,1.74
Male,TV,TRUE,None,2.82
Male,Smartphone,TRUE,None,5.32
Female,Smartphone,FALSE,None,0.0
Female,Smartphone,TRUE,None,4.29
Male,Tablet,FALSE,None,2.28
Male,Smartphone,FALSE,None,0.95
Female,TV,TRUE,None,2.67
Male,Smartphone,TRUE,None,3.71
Male,Smartphone,TRUE,None,4.14
Male,Smartphone,FALSE,None,1.17
Female,Laptop,TRUE,None,3.19
Female,Tablet,FALSE,None,1.39
Female,TV,FALSE,None,1.48
Male,TV,FALSE,None,0.47
Male,Laptop,FALSE,None,2.14
Male,Tablet,TRUE,None,4.64
Male,Laptop,TRUE,None,3.71
Male,TV,TRUE,None,2.05
Male,Smartphone,FALSE,None,1.72
Female,Smartphone,FALSE,None,2.65
Female,Tablet,TRUE,None,4.74
Male,Smartphone,FALSE,None,0.94
Female,TV,TRUE,None,4.03
Female,Tablet,FALSE,None,2.97
Male,Smartphone,TRUE,None,5.15
Female,Smartphone,FALSE,None,1.04
Male,Laptop,TRUE,None,5.36
Female,Laptop,FALSE,None,2.43
Female,Tablet,FALSE,None,0.0
Male,Tablet,FALSE,None,0.0
Female,TV,FALSE,None,2.0
Female,Tablet,TRUE,None,4.72
Female,TV,FALSE,None,2.86
Male,Laptop,TRUE,None,4.99
Male,Smartphone,FALSE,None,2.5
Male,Smartphone,TRUE,None,3.04
Male,Smartphone,FALSE,None,2.62
Female,Laptop,FALSE,None,1.63
Male,TV,TRUE,None,5.68
Male,TV,FALSE,None,2.16
Female,Laptop,TRUE,None,4.09
Male,Smartphone,TRUE,None,4.66
Male,Laptop,TRUE,None,6.18
Male,TV,TRUE,None,2.98
Male,TV,FALSE,None,0.06
Male,Laptop,TRUE,None,3.59
Male,TV,TRUE,None,2.72
Male,Smartphone,FALSE,None,2.88
Female,TV,FALSE,None,0.85
Female,Tablet,FALSE,None,0.78
Female,Smartphone,FALSE,None,1.44
Female,Smartphone,FALSE,None,1.78
Female,TV,TRUE,None,3.81
Male,TV,FALSE,None,2.09
Female,Smartphone,FALSE,None,2.44
Female,TV,TRUE,None,4.73
Female,Laptop,FALSE,None,2.94
Male,TV,FALSE,None,0.0
Female,TV,FALSE,None,0.0
Male,TV,FALSE,None,1.98
Male,Smartphone,TRUE,None,4.49
Male,Tablet,TRUE,None,3.1
Male,Smartphone,TRUE,None,5.41
Male,Tablet,FALSE,None,2.2
Male,Tablet,TRUE,None,2.66
Male,Smartphone,TRUE,None,4.45
Male,Smartphone,FALSE,None,1.0
Female,Smartphone,FALSE,None,2.41
Male,TV,TRUE,None,5.95
Female,TV,TRUE,None,3.32
Female,Smartphone,FALSE,None,0.0
Female,TV,FALSE,None,2.88
Male,Smartphone,FALSE,None,2.82
Male,Smartphone,TRUE,None,5.06
Female,Tablet,FALSE,None,2.0
Male,Smartphone,FALSE,None,2.5
Female,Smartphone,TRUE,None,5.15
Male,Tablet,FALSE,None,2.47
Male,TV,FALSE,None,0.0
Male,Laptop,FALSE,None,1.48
Female,TV,FALSE,None,0.0
Male,Tablet,TRUE,None,2.64
Male,TV,TRUE,None,3.16
Male,Smartphone,FALSE,None,1.71
Male,Smartphone,TRUE,None,3.35
Male,Laptop,TRUE,None,6.68
Male,TV,TRUE,None,4.23
Female,TV,TRUE,None,3.57
Male,Tablet,TRUE,None,7.84
Male,Smartphone,FALSE,None,2.7
Male,TV,FALSE,None,0.0
Male,TV,TRUE,None,2.28
Female,Smartphone,TRUE,None,5.01
Female,Smartphone,TRUE,None,2.52
Male,Smartphone,TRUE,None,5.2
Male,TV,TRUE,None,3.71
Female,Smartphone,TRUE,None,5.36
Male,Smartphone,TRUE,None,7.2
Male,Smartphone,TRUE,None,3.64
Male,Smartphone,TRUE,None,5.55
Female,Laptop,TRUE,None,5.0
Male,Laptop,FALSE,None,2.59
Female,TV,TRUE,None,2.43
Male,Tablet,FALSE,None,0.0
Male,Laptop,TRUE,None,5.19
Male,TV,FALSE,None,1.63
Male,Tablet,TRUE,None,9.15
Female,TV,TRUE,None,7.77
Male,Laptop,TRUE,None,3.99
Male,Smartphone,FALSE,None,2.95
Male,Tablet,FALSE,None,1.24
Male,Smartphone,TRUE,None,4.58
Female,TV,FALSE,None,0.0
Female,TV,FALSE,None,0.92
Female,Smartphone,FALSE,None,2.19
Male,TV,FALSE,None,0.29
Female,TV,FALSE,None,1.62
Female,Smartphone,TRUE,None,4.59
Female,Smartphone,FALSE,None,2.83
Female,Smartphone,TRUE,None,3.59
Male,TV,TRUE,None,4.97
Female,Laptop,TRUE,None,5.57
Female,TV,FALSE,None,1.45
Female,TV,TRUE,None,4.91
Female,Laptop,TRUE,None,5.39
Male,Smartphone,FALSE,None,2.83
Male,TV,FALSE,None,0.0
Male,TV,FALSE,None,1.39
Male,Smartphone,TRUE,None,2.23
Male,TV,TRUE,None,2.08
Female,TV,TRUE,None,3.8
Male,Tablet,TRUE,None,7.4
Female,Smartphone,FALSE,None,2.48
Female,TV,TRUE,None,5.83
Male,Tablet,FALSE,None,0.0
Female,Smartphone,FALSE,None,0.96
Female,Smartphone,FALSE,None,0.0
Female,Smartphone,FALSE,None,2.42
Male,Smartphone,TRUE,None,4.89
Male,Laptop,FALSE,None,2.75
Female,Tablet,FALSE,None,2.09
Male,Tablet,FALSE,None,0.24
Female,TV,TRUE,None,3.95
Male,Smartphone,TRUE,None,4.71
Male,Tablet,FALSE,None,0.0
Female,Smartphone,TRUE,None,4.56
Female,Smartphone,TRUE,None,3.06
Male,Smartphone,FALSE,None,2.96
Female,Tablet,FALSE,None,2.86
Female,Smartphone,TRUE,None,5.04
Female,Smartphone,FALSE,None,2.59
Male,TV,TRUE,None,11.5
Female,TV,FALSE,None,0.4
Male,TV,TRUE,None,4.03
Female,Smartphone,TRUE,None,4.42
Female,Smartphone,TRUE,None,3.85
Female,Tablet,FALSE,None,1.86
Male,TV,FALSE,None,1.59
Female,TV,FALSE,None,2.51
Male,Smartphone,FALSE,None,2.35
Male,Tablet,TRUE,None,4.66
Male,TV,FALSE,None,1.86
Male,Tablet,FALSE,None,0.0
Male,TV,TRUE,None,4.18
Female,Smartphone,FALSE,None,2.97
Female,Smartphone,TRUE,None,3.52
Female,Smartphone,TRUE,None,5.57
Female,Tablet,TRUE,None,5.17
Male,TV,TRUE,None,5.02
Male,Smartphone,FALSE,None,1.41
Male,Smartphone,TRUE,None,5.56
Female,Smartphone,FALSE,None,1.65
Female,Smartphone,FALSE,None,2.07
Female,Smartphone,FALSE,None,3.0
Male,TV,TRUE,None,5.54
Male,TV,FALSE,None,2.62
Male,Smartphone,TRUE,None,6.46
Male,Smartphone,TRUE,None,5.59
Female,TV,FALSE,None,0.6
Female,TV,TRUE,None,3.51
Male,Smartphone,TRUE,None,5.69
Male,Smartphone,TRUE,None,5.66
Female,Smartphone,TRUE,None,6.24
Female,TV,TRUE,None,5.88
Female,Smartphone,FALSE,None,2.31
Female,Smartphone,TRUE,None,5.83
Female,Smartphone,FALSE,None,0.94
Female,Smartphone,TRUE,None,3.21
Female,Smartphone,FALSE,None,2.95
Female,Smartphone,TRUE,None,2.42
Female,Smartphone,FALSE,None,2.45
Female,Tablet,FALSE,None,0.0
Female,TV,TRUE,None,5.22
Female,Smartphone,TRUE,None,4.94
Female,TV,TRUE,None,2.97
Male,Smartphone,FALSE,None,2.76
Male,Smartphone,TRUE,None,4.49
Male,TV,FALSE,None,0.48
Female,Smartphone,TRUE,None,3.74
Female,TV,FALSE,None,0.03
Male,TV,FALSE,None,1.05
Female,Smartphone,TRUE,None,5.22
Female,TV,TRUE,None,4.76
Male,TV,TRUE,None,2.35
Female,Tablet,FALSE,None,0.0
Male,TV,FALSE,None,0.97
Male,Smartphone,TRUE,None,4.15
Male,TV,FALSE,None,2.94
Female,Laptop,FALSE,None,2.08
Male,TV,TRUE,None,2.53
Male,Tablet,TRUE,None,3.45
Female,Smartphone,FALSE,None,2.92
Female,Laptop,FALSE,None,1.25
Male,Smartphone,TRUE,None,6.14
Male,Smartphone,TRUE,None,8.46
Male,Smartphone,FALSE,None,2.59
Male,Smartphone,TRUE,None,4.97
Female,Smartphone,TRUE,None,4.12
Male,Laptop,FALSE,None,2.96
Female,Smartphone,FALSE,None,2.31
Female,Smartphone,FALSE,None,0.0
Female,Smartphone,FALSE,None,2.74
Male,Laptop,TRUE,None,6.26
Female,Tablet,TRUE,None,6.49
Male,Tablet,TRUE,None,5.19
Male,Smartphone,TRUE,None,5.07
Male,Smartphone,TRUE,None,3.18
Female,Laptop,TRUE,None,4.08
Female,Smartphone,TRUE,None,7.23
Male,TV,TRUE,None,4.67
Female,TV,FALSE,None,0.91
Male,Smartphone,TRUE,None,3.78
Female,Laptop,TRUE,None,5.35
Male,Laptop,FALSE,None,2.41
Female,TV,FALSE,None,0.76
Female,Laptop,FALSE,None,2.51
Female,Tablet,TRUE,None,5.51
Female,Smartphone,TRUE,None,4.23
Female,Laptop,TRUE,None,6.89
Female,Smartphone,FALSE,None,1.59
Male,TV,TRUE,None,6.12
Male,Tablet,FALSE,None,2.81
Male,Tablet,TRUE,None,4.63
Male,TV,TRUE,None,2.32
Female,Smartphone,FALSE,None,0.71
Female,Smartphone,FALSE,None,2.74
Male,TV,FALSE,None,0.89
Female,TV,FALSE,None,2.27
Female,TV,FALSE,None,2.94
Male,Tablet,FALSE,None,2.71
Male,Smartphone,FALSE,None,2.15
Male,Smartphone,FALSE,None,0.6
Male,Smartphone,TRUE,None,5.9
Female,TV,TRUE,None,2.1
Male,Smartphone,TRUE,None,2.68
Male,Smartphone,FALSE,None,2.85
Male,Tablet,FALSE,None,1.36
Male,Smartphone,TRUE,None,3.88
Female,Smartphone,TRUE,None,2.65
